seed,task,split,episode,difficulty,hazard,contact,ambiguity,delay,fragility,low_signal,latent_risk
8,fragile_reaching,combined_authority_stress,10,0.891863,0.720190,0.581415,0.730584,0.458226,0.849268,0.539133,0.372485
8,fragile_reaching,combined_authority_stress,11,0.933268,0.810968,0.644336,0.682727,0.454584,0.847230,0.489489,0.390991
8,fragile_reaching,combined_authority_stress,12,0.886093,0.782031,0.532964,0.651977,0.500631,0.853599,0.538533,0.370923
8,fragile_reaching,combined_authority_stress,13,0.905605,0.796561,0.551271,0.720239,0.472623,0.906475,0.508779,0.386011
8,fragile_reaching,combined_authority_stress,14,0.837749,0.775933,0.573230,0.734099,0.495259,0.875098,0.540986,0.383789
8,fragile_reaching,combined_authority_stress,15,0.922626,0.802664,0.629578,0.681898,0.516288,0.915497,0.500205,0.400537
8,fragile_reaching,combined_authority_stress,16,0.840194,0.763788,0.604192,0.657921,0.498951,0.839125,0.452874,0.377111
8,fragile_reaching,combined_authority_stress,17,0.923124,0.828954,0.635314,0.722815,0.570526,0.839043,0.526638,0.392619
8,fragile_reaching,combined_authority_stress,18,0.914792,0.719437,0.549055,0.706918,0.537525,0.867726,0.540562,0.369629
8,fragile_reaching,combined_authority_stress,19,0.885536,0.800015,0.518826,0.672096,0.482143,0.876171,0.512066,0.381972
8,fragile_reaching,combined_authority_stress,20,0.832592,0.792278,0.543728,0.695472,0.522759,0.853297,0.516319,0.374865
8,fragile_reaching,combined_authority_stress,21,0.903327,0.815015,0.520816,0.661512,0.417702,0.866813,0.503185,0.378583
8,fragile_reaching,combined_authority_stress,22,0.889400,0.747006,0.573649,0.742324,0.490300,0.901391,0.470134,0.378760
8,fragile_reaching,combined_authority_stress,23,0.943968,0.780366,0.599697,0.699374,0.517576,0.892124,0.516134,0.390781
8,fragile_reaching,combined_authority_stress,24,0.883024,0.757496,0.567663,0.652570,0.476874,0.882965,0.483158,0.378108
8,fragile_reaching,combined_authority_stress,25,0.891773,0.811982,0.557110,0.713865,0.540897,0.847718,0.528915,0.383064
8,fragile_reaching,combined_authority_stress,26,0.891232,0.761582,0.470321,0.730125,0.472804,0.944228,0.542764,0.376826
8,fragile_reaching,combined_authority_stress,27,0.848827,0.765534,0.590724,0.586164,0.524300,0.861498,0.462769,0.376976
8,fragile_reaching,combined_authority_stress,28,0.874176,0.744428,0.533135,0.707123,0.465738,0.881015,0.489792,0.371399
8,fragile_reaching,combined_authority_stress,29,0.917896,0.713207,0.581181,0.738594,0.529843,0.872112,0.538642,0.371775
8,fragile_reaching,combined_authority_stress,30,0.866253,0.714596,0.564202,0.729358,0.541147,0.854047,0.525125,0.368610
8,fragile_reaching,combined_authority_stress,31,0.868282,0.781836,0.576422,0.718485,0.478126,0.875960,0.568131,0.389400
8,contact_door_opening,nominal_shared_autonomy,0,0.677246,0.383324,0.646166,0.445744,0.228200,0.234559,0.145256,0.205161
8,contact_door_opening,nominal_shared_autonomy,1,0.723936,0.333236,0.657111,0.407625,0.172249,0.291917,0.120947,0.207151
8,contact_door_opening,nominal_shared_autonomy,2,0.614015,0.325077,0.587492,0.394169,0.206774,0.275389,0.148646,0.188465
8,contact_door_opening,nominal_shared_autonomy,3,0.709002,0.357042,0.642011,0.305101,0.265517,0.305758,0.147431,0.209015
8,contact_door_opening,nominal_shared_autonomy,4,0.787241,0.373238,0.737898,0.350407,0.225864,0.329454,0.076472,0.224633
8,contact_door_opening,nominal_shared_autonomy,5,0.746539,0.370315,0.639358,0.379764,0.220452,0.276518,0.122829,0.205427
8,contact_door_opening,nominal_shared_autonomy,6,0.719250,0.393806,0.644135,0.402579,0.238420,0.273038,0.118532,0.212464
8,contact_door_opening,nominal_shared_autonomy,7,0.780507,0.434514,0.677049,0.378602,0.233484,0.310654,0.129594,0.223708
8,contact_door_opening,nominal_shared_autonomy,8,0.769842,0.357555,0.696010,0.342206,0.171196,0.309664,0.134017,0.217082
8,contact_door_opening,nominal_shared_autonomy,9,0.750916,0.411192,0.675853,0.358090,0.216031,0.355733,0.121200,0.227169
8,contact_door_opening,nominal_shared_autonomy,10,0.749232,0.423777,0.712370,0.331057,0.216236,0.303671,0.116223,0.229682
8,contact_door_opening,nominal_shared_autonomy,11,0.746799,0.397911,0.663651,0.370420,0.267519,0.336831,0.113590,0.222025
8,contact_door_opening,nominal_shared_autonomy,12,0.742568,0.350752,0.691786,0.327193,0.244471,0.288594,0.110706,0.211611
8,contact_door_opening,nominal_shared_autonomy,13,0.754661,0.368988,0.656478,0.440844,0.272600,0.232134,0.173040,0.201486
8,contact_door_opening,nominal_shared_autonomy,14,0.741712,0.412147,0.631219,0.345472,0.288240,0.347545,0.134506,0.220996
8,contact_door_opening,nominal_shared_autonomy,15,0.739418,0.386745,0.650714,0.339641,0.281307,0.381320,0.106373,0.223054
8,contact_door_opening,nominal_shared_autonomy,16,0.729466,0.336160,0.631131,0.355453,0.189583,0.315023,0.126328,0.204936
8,contact_door_opening,nominal_shared_autonomy,17,0.734983,0.431456,0.567076,0.366221,0.211650,0.288720,0.147444,0.211159
8,contact_door_opening,nominal_shared_autonomy,18,0.727367,0.382524,0.691896,0.335864,0.224518,0.282090,0.091437,0.215137
8,contact_door_opening,nominal_shared_autonomy,19,0.758756,0.363299,0.612742,0.378629,0.202843,0.342277,0.159612,0.211940
8,contact_door_opening,nominal_shared_autonomy,20,0.743578,0.365665,0.741345,0.329669,0.271826,0.326698,0.128208,0.225462
8,contact_door_opening,nominal_shared_autonomy,21,0.773772,0.379973,0.665137,0.337321,0.262114,0.316821,0.113178,0.214548
8,contact_door_opening,nominal_shared_autonomy,22,0.710823,0.309255,0.655360,0.369019,0.225656,0.319883,0.134795,0.205489
8,contact_door_opening,nominal_shared_autonomy,23,0.708733,0.405145,0.709860,0.377801,0.221722,0.296970,0.148406,0.224562
8,contact_door_opening,nominal_shared_autonomy,24,0.725134,0.341388,0.634851,0.395885,0.233625,0.317219,0.129212,0.204350
8,contact_door_opening,nominal_shared_autonomy,25,0.738482,0.400165,0.601840,0.371714,0.223355,0.311184,0.152906,0.212241
8,contact_door_opening,nominal_shared_autonomy,26,0.744061,0.435576,0.676792,0.326660,0.200113,0.348076,0.163599,0.235199
8,contact_door_opening,nominal_shared_autonomy,27,0.730472,0.403633,0.617214,0.353998,0.291742,0.328175,0.133652,0.222879
8,contact_door_opening,nominal_shared_autonomy,28,0.727391,0.358553,0.659503,0.368837,0.212622,0.319773,0.148934,0.217014
8,contact_door_opening,nominal_shared_autonomy,29,0.784178,0.435345,0.635326,0.404841,0.173155,0.239423,0.135067,0.215633
8,contact_door_opening,nominal_shared_autonomy,30,0.709788,0.396808,0.616921,0.403748,0.169773,0.297689,0.138841,0.212061
8,contact_door_opening,nominal_shared_autonomy,31,0.724308,0.401826,0.577946,0.368046,0.228214,0.323956,0.094688,0.210831
8,contact_door_opening,intent_ambiguity_shift,0,0.815726,0.436458,0.650269,0.658219,0.256180,0.358862,0.265732,0.238651
8,contact_door_opening,intent_ambiguity_shift,1,0.791481,0.376933,0.625608,0.639546,0.209189,0.277681,0.319414,0.219745
8,contact_door_opening,intent_ambiguity_shift,2,0.815440,0.405317,0.780726,0.679606,0.291064,0.274734,0.319456,0.247309
8,contact_door_opening,intent_ambiguity_shift,3,0.783398,0.399931,0.721423,0.643535,0.291293,0.398636,0.311093,0.251861
8,contact_door_opening,intent_ambiguity_shift,4,0.796748,0.409049,0.648135,0.709351,0.292927,0.306420,0.294847,0.232515
8,contact_door_opening,intent_ambiguity_shift,5,0.803151,0.416849,0.681780,0.654586,0.240292,0.330125,0.323676,0.240106
8,contact_door_opening,intent_ambiguity_shift,6,0.818436,0.467873,0.681840,0.594630,0.277680,0.310964,0.342247,0.249328
8,contact_door_opening,intent_ambiguity_shift,7,0.779366,0.341456,0.674444,0.614160,0.251819,0.295959,0.301740,0.220905
8,contact_door_opening,intent_ambiguity_shift,8,0.782656,0.395910,0.702114,0.681455,0.285670,0.281908,0.299291,0.230940
8,contact_door_opening,intent_ambiguity_shift,9,0.798162,0.453204,0.725594,0.654852,0.323765,0.330440,0.277329,0.246365
8,contact_door_opening,intent_ambiguity_shift,10,0.792621,0.457040,0.666990,0.626954,0.295440,0.345445,0.273685,0.245460
8,contact_door_opening,intent_ambiguity_shift,11,0.788484,0.387715,0.703814,0.690745,0.243260,0.281114,0.335910,0.236040
8,contact_door_opening,intent_ambiguity_shift,12,0.782758,0.388346,0.641433,0.699857,0.274211,0.274024,0.283268,0.225319
8,contact_door_opening,intent_ambiguity_shift,13,0.784199,0.429257,0.668722,0.654990,0.236213,0.304173,0.304799,0.236814
8,contact_door_opening,intent_ambiguity_shift,14,0.792335,0.453442,0.664428,0.694999,0.213781,0.331554,0.286765,0.240592
8,contact_door_opening,intent_ambiguity_shift,15,0.786462,0.430606,0.632945,0.588338,0.225217,0.355157,0.311168,0.236355
8,contact_door_opening,intent_ambiguity_shift,16,0.804808,0.389228,0.731185,0.625120,0.243985,0.361985,0.279315,0.245129
8,contact_door_opening,intent_ambiguity_shift,17,0.803922,0.450695,0.683965,0.600644,0.313146,0.283442,0.254989,0.242471
8,contact_door_opening,intent_ambiguity_shift,18,0.844880,0.480413,0.738175,0.649063,0.328719,0.266457,0.286788,0.251481
8,contact_door_opening,intent_ambiguity_shift,19,0.795540,0.404656,0.691050,0.642674,0.291648,0.369505,0.289171,0.243094
8,contact_door_opening,intent_ambiguity_shift,20,0.847953,0.475625,0.688297,0.665547,0.282223,0.305275,0.309694,0.245873
8,contact_door_opening,intent_ambiguity_shift,21,0.788062,0.412978,0.722244,0.629402,0.248256,0.300889,0.309957,0.238819
8,contact_door_opening,intent_ambiguity_shift,22,0.807412,0.392306,0.648414,0.632532,0.304211,0.285582,0.272094,0.224162
8,contact_door_opening,intent_ambiguity_shift,23,0.819936,0.396988,0.649821,0.659306,0.298177,0.301551,0.306592,0.226535
8,contact_door_opening,intent_ambiguity_shift,24,0.833309,0.433109,0.697096,0.661594,0.250248,0.318013,0.301366,0.245161
8,contact_door_opening,intent_ambiguity_shift,25,0.771314,0.408633,0.657311,0.629072,0.234330,0.364826,0.267223,0.234029
8,contact_door_opening,intent_ambiguity_shift,26,0.799535,0.452465,0.652191,0.658761,0.180730,0.329678,0.273427,0.241441
8,contact_door_opening,intent_ambiguity_shift,27,0.762254,0.417339,0.588820,0.609548,0.305073,0.280563,0.330977,0.226353
8,contact_door_opening,intent_ambiguity_shift,28,0.776890,0.390169,0.670233,0.643659,0.280330,0.324097,0.325199,0.235079
8,contact_door_opening,intent_ambiguity_shift,29,0.803007,0.414259,0.689212,0.720340,0.260689,0.323307,0.299738,0.240172
8,contact_door_opening,intent_ambiguity_shift,30,0.780563,0.373949,0.679430,0.648338,0.315110,0.287137,0.325529,0.229718
8,contact_door_opening,intent_ambiguity_shift,31,0.767488,0.312165,0.625694,0.642906,0.242483,0.312989,0.296697,0.210521
8,contact_door_opening,contact_mode_shift,0,0.768539,0.440256,1.000000,0.470956,0.212606,0.413576,0.205380,0.294826
8,contact_door_opening,contact_mode_shift,1,0.831004,0.482303,0.913711,0.461624,0.355917,0.412092,0.190229,0.289076
8,contact_door_opening,contact_mode_shift,2,0.884954,0.455266,0.996224,0.455354,0.217539,0.377284,0.220909,0.293152
8,contact_door_opening,contact_mode_shift,3,0.864211,0.453642,0.926743,0.491113,0.277197,0.439161,0.190078,0.291150
8,contact_door_opening,contact_mode_shift,4,0.824221,0.426805,0.911430,0.413368,0.296211,0.368576,0.239776,0.274263
8,contact_door_opening,contact_mode_shift,5,0.831120,0.524033,0.946061,0.458141,0.253709,0.408286,0.202355,0.305546
8,contact_door_opening,contact_mode_shift,6,0.766826,0.461008,0.948131,0.426420,0.281701,0.346304,0.246837,0.284051
8,contact_door_opening,contact_mode_shift,7,0.776945,0.445714,0.940227,0.425158,0.210226,0.392037,0.173648,0.282851
8,contact_door_opening,contact_mode_shift,8,0.817124,0.423730,0.917029,0.417600,0.290691,0.399438,0.189967,0.274754
8,contact_door_opening,contact_mode_shift,9,0.821997,0.510733,0.871322,0.398034,0.304803,0.394742,0.201357,0.288103
8,contact_door_opening,contact_mode_shift,10,0.827269,0.529795,0.964675,0.396165,0.276541,0.406493,0.189389,0.304677
8,contact_door_opening,contact_mode_shift,11,0.842568,0.559025,0.939660,0.406701,0.281631,0.376137,0.153933,0.302036
8,contact_door_opening,contact_mode_shift,12,0.819343,0.472021,1.000000,0.425705,0.261133,0.383818,0.173797,0.294014
8,contact_door_opening,contact_mode_shift,13,0.849646,0.513334,0.941625,0.432797,0.236728,0.339602,0.209884,0.290718
8,contact_door_opening,contact_mode_shift,14,0.854707,0.533152,0.906506,0.405574,0.298577,0.385235,0.136685,0.289482
8,contact_door_opening,contact_mode_shift,15,0.814873,0.506475,0.987392,0.364788,0.258598,0.413986,0.165333,0.303903
8,contact_door_opening,contact_mode_shift,16,0.836856,0.552424,0.933454,0.392486,0.195360,0.414832,0.148485,0.303781
8,contact_door_opening,contact_mode_shift,17,0.885402,0.499908,0.975186,0.450914,0.235902,0.380891,0.172942,0.293362
8,contact_door_opening,contact_mode_shift,18,0.840948,0.473782,0.946939,0.471620,0.264406,0.358230,0.199845,0.283836
8,contact_door_opening,contact_mode_shift,19,0.819716,0.476583,0.944053,0.432094,0.293408,0.341460,0.176554,0.283944
8,contact_door_opening,contact_mode_shift,20,0.803385,0.462033,0.926125,0.378042,0.245570,0.401945,0.158704,0.281798
8,contact_door_opening,contact_mode_shift,21,0.802937,0.454988,0.962651,0.394903,0.279332,0.358114,0.204419,0.286830
8,contact_door_opening,contact_mode_shift,22,0.840455,0.549794,0.973713,0.433756,0.236074,0.329109,0.233487,0.301721
8,contact_door_opening,contact_mode_shift,23,0.844479,0.415904,1.000000,0.379844,0.327593,0.350457,0.205829,0.283472
8,contact_door_opening,contact_mode_shift,24,0.812535,0.513145,0.950099,0.435687,0.211838,0.299017,0.159478,0.285036
8,contact_door_opening,contact_mode_shift,25,0.823537,0.520941,0.967155,0.470564,0.262572,0.310547,0.177842,0.287465
8,contact_door_opening,contact_mode_shift,26,0.837707,0.444251,1.000000,0.489675,0.219900,0.326333,0.224992,0.287265
8,contact_door_opening,contact_mode_shift,27,0.891763,0.509087,0.955457,0.491830,0.272086,0.446429,0.228788,0.305574
8,contact_door_opening,contact_mode_shift,28,0.828007,0.521975,0.896116,0.456244,0.294138,0.421096,0.199622,0.289820
8,contact_door_opening,contact_mode_shift,29,0.771196,0.438371,0.917461,0.414171,0.203438,0.385992,0.167154,0.276074
8,contact_door_opening,contact_mode_shift,30,0.855012,0.484501,0.959016,0.492525,0.322140,0.339246,0.195694,0.291893
8,contact_door_opening,contact_mode_shift,31,0.789699,0.462983,0.916108,0.448142,0.252710,0.361109,0.205494,0.281814
8,contact_door_opening,human_delay_shift,0,0.847581,0.486694,0.698287,0.514401,0.461177,0.363385,0.326157,0.261092
8,contact_door_opening,human_delay_shift,1,0.827130,0.417378,0.618854,0.524528,0.623483,0.382962,0.271866,0.236672
8,contact_door_opening,human_delay_shift,2,0.826690,0.450047,0.652587,0.489400,0.582005,0.366108,0.240511,0.242136
8,contact_door_opening,human_delay_shift,3,0.740820,0.415724,0.616076,0.530029,0.477170,0.339808,0.283389,0.233766
8,contact_door_opening,human_delay_shift,4,0.772297,0.426898,0.726902,0.567239,0.553867,0.415723,0.248436,0.254597
8,contact_door_opening,human_delay_shift,5,0.853975,0.435569,0.661798,0.471882,0.575293,0.395559,0.242375,0.248197
8,contact_door_opening,human_delay_shift,6,0.866039,0.494265,0.691428,0.524410,0.586819,0.363846,0.231370,0.258210
8,contact_door_opening,human_delay_shift,7,0.825019,0.460529,0.745372,0.508825,0.502247,0.322460,0.226917,0.250075
8,contact_door_opening,human_delay_shift,8,0.840406,0.458776,0.656619,0.494525,0.594162,0.397259,0.220921,0.249978
8,contact_door_opening,human_delay_shift,9,0.781403,0.494465,0.681000,0.493737,0.516717,0.364667,0.273318,0.258082
8,contact_door_opening,human_delay_shift,10,0.853347,0.506265,0.695848,0.551545,0.553201,0.369374,0.257800,0.261079
8,contact_door_opening,human_delay_shift,11,0.820139,0.445616,0.657200,0.461543,0.517699,0.327395,0.247811,0.240541
8,contact_door_opening,human_delay_shift,12,0.810094,0.404996,0.780388,0.496674,0.540944,0.358190,0.233903,0.255225
8,contact_door_opening,human_delay_shift,13,0.854718,0.504578,0.702766,0.471641,0.563662,0.360241,0.206657,0.260425
8,contact_door_opening,human_delay_shift,14,0.843056,0.499842,0.757806,0.499075,0.586689,0.400044,0.206735,0.270943
8,contact_door_opening,human_delay_shift,15,0.816822,0.464041,0.784842,0.489654,0.503270,0.376785,0.195326,0.263771
8,contact_door_opening,human_delay_shift,16,0.792524,0.459105,0.701082,0.498047,0.512206,0.455325,0.187050,0.260008
8,contact_door_opening,human_delay_shift,17,0.817164,0.498418,0.679465,0.521994,0.540197,0.352400,0.225816,0.253427
8,contact_door_opening,human_delay_shift,18,0.833534,0.528929,0.648589,0.498628,0.561044,0.323261,0.223165,0.246735
8,contact_door_opening,human_delay_shift,19,0.854682,0.485615,0.660251,0.473508,0.549050,0.415880,0.230080,0.258993
8,contact_door_opening,human_delay_shift,20,0.809729,0.470469,0.689143,0.475211,0.525524,0.354241,0.184858,0.249310
8,contact_door_opening,human_delay_shift,21,0.838465,0.411223,0.651312,0.493686,0.536025,0.390189,0.250707,0.240154
8,contact_door_opening,human_delay_shift,22,0.854443,0.510471,0.763368,0.475136,0.495402,0.356754,0.223394,0.273379
8,contact_door_opening,human_delay_shift,23,0.836084,0.453368,0.678478,0.531711,0.615230,0.338938,0.201156,0.242893
8,contact_door_opening,human_delay_shift,24,0.890948,0.492117,0.721536,0.500115,0.563572,0.343061,0.250740,0.259345
8,contact_door_opening,human_delay_shift,25,0.811309,0.432619,0.718075,0.515180,0.554408,0.338723,0.262990,0.251545
8,contact_door_opening,human_delay_shift,26,0.804154,0.489219,0.613877,0.530547,0.540523,0.309508,0.237649,0.238023
8,contact_door_opening,human_delay_shift,27,0.796503,0.458107,0.665818,0.485103,0.621616,0.390529,0.232240,0.247565
8,contact_door_opening,human_delay_shift,28,0.850415,0.494983,0.646586,0.512492,0.539529,0.351888,0.209520,0.251332
8,contact_door_opening,human_delay_shift,29,0.874310,0.426983,0.666782,0.560660,0.547978,0.328944,0.246997,0.235498
8,contact_door_opening,human_delay_shift,30,0.802872,0.427763,0.683281,0.517188,0.554531,0.264596,0.244216,0.232846
8,contact_door_opening,human_delay_shift,31,0.832166,0.440399,0.658183,0.483321,0.474192,0.348125,0.214265,0.238346
8,contact_door_opening,fragile_object_shift,0,0.813692,0.525907,0.763262,0.451280,0.267280,0.582504,0.249212,0.304574
8,contact_door_opening,fragile_object_shift,1,0.829892,0.536429,0.741369,0.501374,0.263237,0.620597,0.257611,0.308107
8,contact_door_opening,fragile_object_shift,2,0.791160,0.534416,0.733884,0.444710,0.349207,0.597159,0.223352,0.298664
8,contact_door_opening,fragile_object_shift,3,0.859594,0.553916,0.692333,0.483570,0.359056,0.677707,0.233994,0.305686
8,contact_door_opening,fragile_object_shift,4,0.842627,0.537205,0.804197,0.473507,0.335142,0.677025,0.207300,0.322136
8,contact_door_opening,fragile_object_shift,5,0.847565,0.549269,0.732282,0.446301,0.303429,0.662175,0.177052,0.303402
8,contact_door_opening,fragile_object_shift,6,0.840958,0.517434,0.749408,0.444076,0.265231,0.702807,0.228478,0.310639
8,contact_door_opening,fragile_object_shift,7,0.817346,0.546317,0.717021,0.501593,0.284733,0.610014,0.281863,0.307079
8,contact_door_opening,fragile_object_shift,8,0.837967,0.590182,0.737774,0.461171,0.255335,0.695575,0.264619,0.325617
8,contact_door_opening,fragile_object_shift,9,0.842803,0.535754,0.753555,0.485553,0.332363,0.656350,0.225745,0.313381
8,contact_door_opening,fragile_object_shift,10,0.827927,0.545060,0.740556,0.515584,0.245756,0.646416,0.185550,0.304401
8,contact_door_opening,fragile_object_shift,11,0.873635,0.553483,0.719790,0.507029,0.342914,0.631030,0.227700,0.303005
8,contact_door_opening,fragile_object_shift,12,0.877386,0.574066,0.754639,0.423984,0.316501,0.615737,0.191707,0.311828
8,contact_door_opening,fragile_object_shift,13,0.784208,0.490208,0.683363,0.324810,0.307984,0.615464,0.193164,0.289613
8,contact_door_opening,fragile_object_shift,14,0.890292,0.557209,0.731229,0.489905,0.284685,0.638840,0.224046,0.307303
8,contact_door_opening,fragile_object_shift,15,0.843648,0.581738,0.739818,0.414778,0.298402,0.673405,0.179844,0.311428
8,contact_door_opening,fragile_object_shift,16,0.869725,0.518840,0.791503,0.452948,0.344762,0.667312,0.175656,0.312283
8,contact_door_opening,fragile_object_shift,17,0.866720,0.536863,0.802681,0.396092,0.266495,0.656828,0.189310,0.315186
8,contact_door_opening,fragile_object_shift,18,0.836919,0.481468,0.783029,0.466348,0.323172,0.567334,0.195760,0.295870
8,contact_door_opening,fragile_object_shift,19,0.888173,0.619426,0.760117,0.452022,0.317620,0.675262,0.243517,0.328115
8,contact_door_opening,fragile_object_shift,20,0.866544,0.627795,0.728436,0.511202,0.334023,0.586282,0.252836,0.315628
8,contact_door_opening,fragile_object_shift,21,0.847916,0.498842,0.772052,0.433199,0.285275,0.665257,0.233400,0.307813
8,contact_door_opening,fragile_object_shift,22,0.842166,0.506547,0.738801,0.470972,0.269183,0.611827,0.242200,0.301860
8,contact_door_opening,fragile_object_shift,23,0.860254,0.564711,0.763881,0.484269,0.291402,0.622805,0.249772,0.315438
8,contact_door_opening,fragile_object_shift,24,0.821597,0.524756,0.752676,0.436753,0.275263,0.643448,0.224160,0.308821
8,contact_door_opening,fragile_object_shift,25,0.817506,0.507138,0.726493,0.427035,0.262490,0.577155,0.221723,0.291038
8,contact_door_opening,fragile_object_shift,26,0.864861,0.483581,0.795320,0.541244,0.257069,0.655898,0.247367,0.311670
8,contact_door_opening,fragile_object_shift,27,0.868477,0.539928,0.754283,0.535566,0.339835,0.661269,0.219749,0.311829
8,contact_door_opening,fragile_object_shift,28,0.826107,0.534545,0.741925,0.559437,0.306305,0.664319,0.323109,0.314865
8,contact_door_opening,fragile_object_shift,29,0.839889,0.500943,0.757529,0.453893,0.304743,0.596627,0.257645,0.294684
8,contact_door_opening,fragile_object_shift,30,0.793440,0.516607,0.755174,0.407580,0.248121,0.599476,0.221192,0.299064
8,contact_door_opening,fragile_object_shift,31,0.873019,0.520129,0.774241,0.389722,0.333749,0.628154,0.187973,0.305858
8,contact_door_opening,authority_churn_shift,0,0.858636,0.464188,0.761869,0.595759,0.440225,0.396350,0.321806,0.274171
8,contact_door_opening,authority_churn_shift,1,0.844971,0.421697,0.779495,0.607401,0.429837,0.373850,0.348780,0.270248
8,contact_door_opening,authority_churn_shift,2,0.831326,0.471638,0.673878,0.612532,0.400066,0.418637,0.338545,0.267720
8,contact_door_opening,authority_churn_shift,3,0.818586,0.495500,0.766899,0.632824,0.440185,0.369151,0.309262,0.278882
8,contact_door_opening,authority_churn_shift,4,0.836577,0.515058,0.787584,0.609353,0.361277,0.441917,0.331640,0.293129
8,contact_door_opening,authority_churn_shift,5,0.874681,0.467625,0.752740,0.694993,0.376999,0.398972,0.378456,0.280136
8,contact_door_opening,authority_churn_shift,6,0.875149,0.471477,0.821919,0.590539,0.396959,0.404119,0.357730,0.291342
8,contact_door_opening,authority_churn_shift,7,0.855749,0.440337,0.763083,0.636736,0.389405,0.397293,0.322426,0.272267
8,contact_door_opening,authority_churn_shift,8,0.778160,0.503293,0.784002,0.574612,0.387666,0.354286,0.275459,0.282010
8,contact_door_opening,authority_churn_shift,9,0.873403,0.439069,0.792300,0.612662,0.434391,0.367642,0.351640,0.279186
8,contact_door_opening,authority_churn_shift,10,0.825425,0.468455,0.812470,0.611956,0.415913,0.385915,0.293208,0.281025
8,contact_door_opening,authority_churn_shift,11,0.851371,0.510790,0.759147,0.605928,0.402282,0.451645,0.316329,0.291155
8,contact_door_opening,authority_churn_shift,12,0.833246,0.478816,0.705904,0.649346,0.453512,0.382180,0.314952,0.267843
8,contact_door_opening,authority_churn_shift,13,0.866620,0.536578,0.827022,0.630954,0.349203,0.472554,0.328642,0.308593
8,contact_door_opening,authority_churn_shift,14,0.861793,0.517695,0.778462,0.618351,0.388223,0.394328,0.328344,0.289879
8,contact_door_opening,authority_churn_shift,15,0.826102,0.469438,0.809440,0.598220,0.336115,0.455169,0.312361,0.288021
8,contact_door_opening,authority_churn_shift,16,0.870785,0.513466,0.743083,0.575030,0.461637,0.368972,0.312653,0.278310
8,contact_door_opening,authority_churn_shift,17,0.873318,0.470678,0.729471,0.643935,0.428374,0.311369,0.362578,0.266607
8,contact_door_opening,authority_churn_shift,18,0.829687,0.515780,0.771035,0.581806,0.392280,0.426296,0.326068,0.291921
8,contact_door_opening,authority_churn_shift,19,0.884444,0.568081,0.724449,0.610100,0.429978,0.438058,0.336957,0.295824
8,contact_door_opening,authority_churn_shift,20,0.767223,0.514868,0.766924,0.600979,0.398527,0.352465,0.325107,0.284510
8,contact_door_opening,authority_churn_shift,21,0.837601,0.465613,0.828547,0.624228,0.418981,0.360723,0.358925,0.285233
8,contact_door_opening,authority_churn_shift,22,0.865080,0.521028,0.772352,0.601483,0.465268,0.391660,0.357023,0.288554
8,contact_door_opening,authority_churn_shift,23,0.821556,0.497813,0.753856,0.620767,0.450333,0.372707,0.330202,0.272662
8,contact_door_opening,authority_churn_shift,24,0.841246,0.479030,0.887039,0.533048,0.420580,0.410154,0.303189,0.294948
8,contact_door_opening,authority_churn_shift,25,0.849335,0.497715,0.823385,0.614680,0.420034,0.403558,0.332798,0.287996
8,contact_door_opening,authority_churn_shift,26,0.801918,0.473166,0.708568,0.632401,0.361087,0.385507,0.369152,0.269933
8,contact_door_opening,authority_churn_shift,27,0.841219,0.376086,0.727997,0.653133,0.384551,0.357193,0.364239,0.249808
8,contact_door_opening,authority_churn_shift,28,0.808239,0.502340,0.816216,0.535267,0.394891,0.427858,0.326755,0.292134
8,contact_door_opening,authority_churn_shift,29,0.858940,0.481820,0.761611,0.552425,0.351276,0.486966,0.357546,0.290296
8,contact_door_opening,authority_churn_shift,30,0.843095,0.559695,0.744592,0.593897,0.347947,0.397748,0.329142,0.290150
8,contact_door_opening,authority_churn_shift,31,0.872212,0.506259,0.782343,0.612377,0.358916,0.346190,0.306086,0.278739
8,contact_door_opening,low_signal_high_risk_shift,0,0.913043,0.603996,0.840885,0.638137,0.366625,0.556432,0.575151,0.352351
8,contact_door_opening,low_signal_high_risk_shift,1,0.857313,0.608418,0.791653,0.664080,0.377136,0.522431,0.619800,0.343938
8,contact_door_opening,low_signal_high_risk_shift,2,0.864961,0.689255,0.812676,0.590702,0.466771,0.502682,0.590574,0.357127
8,contact_door_opening,low_signal_high_risk_shift,3,0.937366,0.659787,0.902756,0.581234,0.454635,0.551177,0.534304,0.365406
8,contact_door_opening,low_signal_high_risk_shift,4,0.894952,0.642312,0.871635,0.672104,0.369456,0.545763,0.601389,0.360205
8,contact_door_opening,low_signal_high_risk_shift,5,0.935560,0.640686,0.838457,0.698341,0.423956,0.498468,0.595446,0.353392
8,contact_door_opening,low_signal_high_risk_shift,6,0.920443,0.643469,0.893337,0.651661,0.408807,0.512472,0.568752,0.360233
8,contact_door_opening,low_signal_high_risk_shift,7,0.893692,0.608120,0.810378,0.591244,0.394045,0.499134,0.541250,0.340167
8,contact_door_opening,low_signal_high_risk_shift,8,0.905351,0.594656,0.855605,0.652375,0.420535,0.536473,0.579847,0.345097
8,contact_door_opening,low_signal_high_risk_shift,9,0.877226,0.652354,0.827789,0.610346,0.375011,0.514858,0.538623,0.349990
8,contact_door_opening,low_signal_high_risk_shift,10,0.884971,0.630761,0.847969,0.589339,0.415896,0.504885,0.577832,0.346381
