split,method,seed,n,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility
fragile_object_shift,oracle_authority_assignment,9,192,0.609375,0.119792,0.161607,0.329227,0.181679,0.244807,0.878254,0.280437,0.139448,0.749394,0.075204,0.399459
fragile_object_shift,pomdp_handoff_policy,0,192,0.432292,0.156250,0.252549,0.471221,0.226117,0.306296,0.682916,0.315071,0.200563,0.588197,0.104164,0.109378
fragile_object_shift,pomdp_handoff_policy,1,192,0.416667,0.208333,0.253840,0.471708,0.227250,0.307589,0.682108,0.315029,0.200824,0.588095,0.103979,0.060625
fragile_object_shift,pomdp_handoff_policy,2,192,0.427083,0.161458,0.252658,0.471398,0.227817,0.305886,0.685385,0.316276,0.200761,0.589505,0.103750,0.100725
fragile_object_shift,pomdp_handoff_policy,3,192,0.489583,0.156250,0.252879,0.467435,0.225146,0.306062,0.684709,0.315898,0.201821,0.588329,0.104365,0.167740
fragile_object_shift,pomdp_handoff_policy,4,192,0.411458,0.171875,0.252733,0.468804,0.224382,0.308567,0.683713,0.315263,0.202809,0.589954,0.104751,0.079441
fragile_object_shift,pomdp_handoff_policy,5,192,0.437500,0.208333,0.252680,0.467959,0.223862,0.306029,0.683335,0.316639,0.200473,0.590627,0.104256,0.083315
fragile_object_shift,pomdp_handoff_policy,6,192,0.489583,0.192708,0.251413,0.470792,0.225600,0.306177,0.683146,0.316193,0.198946,0.588466,0.103985,0.144456
fragile_object_shift,pomdp_handoff_policy,7,192,0.468750,0.182292,0.252227,0.471065,0.225342,0.308391,0.682974,0.316671,0.201480,0.589748,0.104001,0.129526
fragile_object_shift,pomdp_handoff_policy,8,192,0.427083,0.197917,0.252856,0.470440,0.225966,0.306036,0.685429,0.317394,0.199735,0.590815,0.103829,0.078472
fragile_object_shift,pomdp_handoff_policy,9,192,0.447917,0.218750,0.253252,0.470806,0.223722,0.306601,0.683849,0.316652,0.201355,0.590954,0.104138,0.086441
fragile_object_shift,recovery_aware_mpc,0,192,0.557292,0.151042,0.231329,0.332753,0.196100,0.276694,0.804855,0.302838,0.200527,0.616951,0.124968,0.295478
fragile_object_shift,recovery_aware_mpc,1,192,0.531250,0.125000,0.230078,0.335395,0.197409,0.277344,0.803458,0.304762,0.200948,0.618057,0.123283,0.284669
fragile_object_shift,recovery_aware_mpc,2,192,0.526042,0.187500,0.229302,0.331825,0.197621,0.275635,0.804811,0.304503,0.198900,0.619383,0.125436,0.242067
fragile_object_shift,recovery_aware_mpc,3,192,0.510417,0.140625,0.229831,0.332737,0.196639,0.275795,0.803978,0.303171,0.200682,0.617982,0.124676,0.255358
fragile_object_shift,recovery_aware_mpc,4,192,0.557292,0.182292,0.227259,0.333400,0.197512,0.277677,0.804735,0.302906,0.201806,0.617027,0.123763,0.276605
fragile_object_shift,recovery_aware_mpc,5,192,0.546875,0.156250,0.229662,0.333139,0.196209,0.274405,0.801883,0.302785,0.199990,0.621214,0.124978,0.282181
fragile_object_shift,recovery_aware_mpc,6,192,0.567708,0.177083,0.227115,0.330082,0.196356,0.277728,0.804174,0.303495,0.200332,0.618979,0.124438,0.291158
fragile_object_shift,recovery_aware_mpc,7,192,0.520833,0.177083,0.229248,0.333215,0.196098,0.276268,0.803346,0.303092,0.199677,0.617329,0.124544,0.243189
fragile_object_shift,recovery_aware_mpc,8,192,0.562500,0.223958,0.229091,0.335686,0.198694,0.274445,0.801601,0.304898,0.199915,0.621275,0.123584,0.254722
fragile_object_shift,recovery_aware_mpc,9,192,0.489583,0.244792,0.228401,0.332491,0.196650,0.277078,0.803506,0.302985,0.201810,0.619953,0.124327,0.170183
fragile_object_shift,uncertainty_triggered_handoff,0,192,0.307292,0.213542,0.325617,0.718095,0.255374,0.418319,0.526410,0.343253,0.251254,0.508392,0.061350,-0.162122
fragile_object_shift,uncertainty_triggered_handoff,1,192,0.338542,0.171875,0.326755,0.718041,0.257051,0.415270,0.526088,0.343065,0.251493,0.509216,0.061372,-0.105219
fragile_object_shift,uncertainty_triggered_handoff,2,192,0.375000,0.223958,0.327263,0.717342,0.258170,0.415419,0.526108,0.342278,0.252064,0.507757,0.061546,-0.101128
fragile_object_shift,uncertainty_triggered_handoff,3,192,0.354167,0.177083,0.327783,0.716753,0.254128,0.416972,0.525084,0.342789,0.252101,0.509593,0.061910,-0.092561
fragile_object_shift,uncertainty_triggered_handoff,4,192,0.307292,0.192708,0.327866,0.717069,0.255551,0.418395,0.525117,0.342031,0.250986,0.509246,0.061212,-0.149540
fragile_object_shift,uncertainty_triggered_handoff,5,192,0.333333,0.223958,0.327404,0.716053,0.254626,0.417845,0.525975,0.343462,0.249685,0.512817,0.061690,-0.142374
fragile_object_shift,uncertainty_triggered_handoff,6,192,0.302083,0.182292,0.324301,0.719402,0.256610,0.414593,0.524912,0.342330,0.251042,0.510520,0.060756,-0.147718
fragile_object_shift,uncertainty_triggered_handoff,7,192,0.354167,0.203125,0.325391,0.717185,0.256032,0.416936,0.526400,0.341979,0.250687,0.509496,0.061248,-0.108326
fragile_object_shift,uncertainty_triggered_handoff,8,192,0.302083,0.197917,0.328513,0.718302,0.257582,0.416929,0.526312,0.344088,0.249822,0.509796,0.061544,-0.158694
fragile_object_shift,uncertainty_triggered_handoff,9,192,0.291667,0.177083,0.326245,0.718594,0.254354,0.417794,0.526426,0.341877,0.250415,0.510163,0.061198,-0.155054
human_delay_shift,authority_boundary_v4,0,192,0.333333,0.171875,0.334087,0.831503,0.329467,0.381537,0.565062,0.387176,0.234309,0.533015,0.042363,-0.148323
human_delay_shift,authority_boundary_v4,1,192,0.260417,0.182292,0.332658,0.830064,0.328919,0.380593,0.566910,0.387722,0.234453,0.533736,0.042668,-0.226702
human_delay_shift,authority_boundary_v4,2,192,0.302083,0.197917,0.333340,0.830644,0.328992,0.381011,0.565468,0.388388,0.234514,0.533280,0.042849,-0.195276
human_delay_shift,authority_boundary_v4,3,192,0.286458,0.187500,0.334312,0.832295,0.330357,0.382933,0.566708,0.388214,0.236283,0.533103,0.042503,-0.205414
human_delay_shift,authority_boundary_v4,4,192,0.380208,0.151042,0.332615,0.830468,0.329159,0.378732,0.567007,0.386804,0.233552,0.535063,0.042428,-0.087337
human_delay_shift,authority_boundary_v4,5,192,0.276042,0.192708,0.331798,0.829127,0.329335,0.377391,0.566513,0.386011,0.235382,0.533550,0.042441,-0.216638
human_delay_shift,authority_boundary_v4,6,192,0.281250,0.203125,0.335695,0.829996,0.328742,0.377464,0.564526,0.386435,0.236124,0.533395,0.042539,-0.219186
human_delay_shift,authority_boundary_v4,7,192,0.322917,0.244792,0.334094,0.831735,0.329267,0.380717,0.567362,0.387785,0.234705,0.534547,0.042403,-0.203752
human_delay_shift,authority_boundary_v4,8,192,0.354167,0.182292,0.332589,0.829378,0.327810,0.378716,0.565975,0.387175,0.233587,0.535739,0.042546,-0.132387
human_delay_shift,authority_boundary_v4,9,192,0.296875,0.187500,0.331636,0.828744,0.327811,0.379992,0.567167,0.386181,0.235193,0.532379,0.042474,-0.192476
human_delay_shift,authority_boundary_v5,0,192,0.375000,0.250000,0.297994,0.675150,0.314549,0.358732,0.633372,0.372432,0.225384,0.563595,0.061491,-0.096484
human_delay_shift,authority_boundary_v5,1,192,0.406250,0.208333,0.298457,0.676149,0.316222,0.361463,0.633856,0.372399,0.224751,0.561077,0.061365,-0.040309
human_delay_shift,authority_boundary_v5,2,192,0.406250,0.187500,0.299489,0.678337,0.314893,0.360951,0.632511,0.371427,0.225863,0.563566,0.061485,-0.027912
human_delay_shift,authority_boundary_v5,3,192,0.375000,0.218750,0.300235,0.677761,0.314006,0.360247,0.632810,0.372613,0.225284,0.563967,0.061122,-0.078453
human_delay_shift,authority_boundary_v5,4,192,0.432292,0.229167,0.297039,0.679894,0.312759,0.358781,0.634681,0.372460,0.223536,0.562466,0.061019,-0.026792
human_delay_shift,authority_boundary_v5,5,192,0.406250,0.239583,0.296860,0.677736,0.312641,0.360549,0.635522,0.371477,0.225026,0.563751,0.060721,-0.058758
human_delay_shift,authority_boundary_v5,6,192,0.406250,0.192708,0.298119,0.675216,0.312912,0.357939,0.633413,0.372228,0.226265,0.562337,0.061091,-0.029379
human_delay_shift,authority_boundary_v5,7,192,0.395833,0.140625,0.297038,0.676469,0.315634,0.359355,0.633352,0.372030,0.224581,0.562828,0.060988,-0.008125
human_delay_shift,authority_boundary_v5,8,192,0.364583,0.177083,0.297464,0.675670,0.312496,0.358681,0.632255,0.372160,0.224866,0.562582,0.061431,-0.061412
human_delay_shift,authority_boundary_v5,9,192,0.380208,0.161458,0.298432,0.676374,0.313639,0.358725,0.635292,0.373190,0.224734,0.565180,0.061356,-0.036558
human_delay_shift,bayesian_authority_allocation,0,192,0.354167,0.177083,0.319877,0.699073,0.351939,0.350310,0.552484,0.365232,0.223698,0.524889,0.062978,-0.094044
human_delay_shift,bayesian_authority_allocation,1,192,0.343750,0.192708,0.319286,0.699172,0.348424,0.350209,0.553720,0.364701,0.223342,0.523051,0.062606,-0.113297
human_delay_shift,bayesian_authority_allocation,2,192,0.312500,0.239583,0.318529,0.700983,0.350255,0.351753,0.552392,0.366392,0.225194,0.522540,0.062496,-0.174609
human_delay_shift,bayesian_authority_allocation,3,192,0.380208,0.192708,0.318690,0.702700,0.350486,0.351657,0.554540,0.366734,0.225027,0.522560,0.062084,-0.078178
human_delay_shift,bayesian_authority_allocation,4,192,0.322917,0.177083,0.317389,0.702988,0.349577,0.350062,0.552747,0.364718,0.225194,0.524265,0.061888,-0.125131
human_delay_shift,bayesian_authority_allocation,5,192,0.322917,0.182292,0.316855,0.702714,0.349615,0.350375,0.555425,0.365600,0.224841,0.524913,0.061325,-0.128079
human_delay_shift,bayesian_authority_allocation,6,192,0.276042,0.187500,0.319126,0.701833,0.348638,0.349554,0.554777,0.364700,0.225034,0.523819,0.062021,-0.178246
human_delay_shift,bayesian_authority_allocation,7,192,0.281250,0.182292,0.318161,0.700906,0.351330,0.350238,0.554140,0.364977,0.224286,0.522252,0.062270,-0.169936
human_delay_shift,bayesian_authority_allocation,8,192,0.375000,0.171875,0.318537,0.701541,0.348121,0.348895,0.554010,0.365873,0.224364,0.525331,0.062136,-0.069400
human_delay_shift,bayesian_authority_allocation,9,192,0.354167,0.171875,0.317946,0.699872,0.349694,0.349441,0.556195,0.365928,0.222851,0.524763,0.062524,-0.089833
human_delay_shift,cbf_safety_filter,0,192,0.458333,0.171875,0.251842,0.296850,0.304462,0.279770,0.666172,0.219278,0.214869,0.594663,0.094402,0.166646
human_delay_shift,cbf_safety_filter,1,192,0.500000,0.187500,0.251963,0.296060,0.302746,0.281614,0.668809,0.219696,0.215788,0.591885,0.093667,0.199007
human_delay_shift,cbf_safety_filter,2,192,0.531250,0.145833,0.252592,0.296270,0.301858,0.280287,0.669296,0.220486,0.216537,0.592825,0.094144,0.256144
human_delay_shift,cbf_safety_filter,3,192,0.484375,0.140625,0.250368,0.294611,0.304324,0.280626,0.669517,0.218824,0.213330,0.592927,0.094387,0.213201
human_delay_shift,cbf_safety_filter,4,192,0.510417,0.109375,0.251125,0.296140,0.301706,0.279936,0.667875,0.219583,0.214785,0.595560,0.094514,0.258356
human_delay_shift,cbf_safety_filter,5,192,0.473958,0.114583,0.249624,0.295620,0.299535,0.277255,0.667483,0.218230,0.214376,0.593980,0.094053,0.219941
human_delay_shift,cbf_safety_filter,6,192,0.494792,0.109375,0.251900,0.294918,0.303036,0.277780,0.668157,0.219070,0.214699,0.593828,0.093802,0.242950
human_delay_shift,cbf_safety_filter,7,192,0.411458,0.156250,0.250925,0.293946,0.302696,0.280436,0.669884,0.219881,0.216252,0.593526,0.094284,0.130824
human_delay_shift,cbf_safety_filter,8,192,0.520833,0.119792,0.251232,0.294462,0.302159,0.276783,0.670457,0.218731,0.214863,0.593836,0.093817,0.263288
human_delay_shift,cbf_safety_filter,9,192,0.494792,0.135417,0.251042,0.295089,0.302904,0.280144,0.669449,0.218374,0.215505,0.594190,0.093695,0.226888
human_delay_shift,confidence_threshold_shared_control,0,192,0.229167,0.250000,0.424716,0.853508,0.403749,0.408249,0.361946,0.373543,0.284412,0.404312,0.051478,-0.358843
human_delay_shift,confidence_threshold_shared_control,1,192,0.197917,0.203125,0.424857,0.854728,0.402836,0.412029,0.361997,0.374203,0.284648,0.403753,0.051080,-0.361728
human_delay_shift,confidence_threshold_shared_control,2,192,0.114583,0.255208,0.424354,0.853961,0.402869,0.411222,0.363117,0.374349,0.286162,0.403726,0.051337,-0.476876
human_delay_shift,confidence_threshold_shared_control,3,192,0.166667,0.296875,0.424540,0.852254,0.404645,0.410378,0.361080,0.374524,0.284939,0.403892,0.051512,-0.450626
human_delay_shift,confidence_threshold_shared_control,4,192,0.151042,0.281250,0.423081,0.848999,0.402423,0.407335,0.362508,0.372078,0.284419,0.404573,0.051113,-0.454338
human_delay_shift,confidence_threshold_shared_control,5,192,0.151042,0.281250,0.423164,0.851536,0.403230,0.407650,0.363574,0.370995,0.284564,0.403880,0.051345,-0.454941
human_delay_shift,confidence_threshold_shared_control,6,192,0.260417,0.234375,0.424506,0.852639,0.402187,0.409120,0.361799,0.374002,0.284795,0.400996,0.051429,-0.317556
human_delay_shift,confidence_threshold_shared_control,7,192,0.208333,0.229167,0.425073,0.853941,0.403781,0.408706,0.362253,0.373335,0.284131,0.404792,0.051544,-0.366967
human_delay_shift,confidence_threshold_shared_control,8,192,0.192708,0.223958,0.423402,0.848622,0.402783,0.409332,0.361498,0.371675,0.283389,0.402128,0.051281,-0.377478
human_delay_shift,confidence_threshold_shared_control,9,192,0.234375,0.270833,0.424077,0.850443,0.402662,0.409140,0.362229,0.372561,0.285076,0.403921,0.051002,-0.365468
human_delay_shift,controller_fusion_prior,0,192,0.114583,0.302083,0.544691,0.438460,0.406087,0.378819,0.217796,0.229754,0.293290,0.304445,0.224974,-0.430095
human_delay_shift,controller_fusion_prior,1,192,0.119792,0.333333,0.543595,0.439886,0.404073,0.380191,0.216652,0.229327,0.294950,0.304812,0.224570,-0.444221
human_delay_shift,controller_fusion_prior,2,192,0.135417,0.343750,0.543795,0.439870,0.405897,0.376744,0.216411,0.228977,0.295950,0.304289,0.224781,-0.434964
human_delay_shift,controller_fusion_prior,3,192,0.088542,0.291667,0.544073,0.443016,0.406730,0.382779,0.217447,0.228760,0.294682,0.303446,0.223827,-0.451124
human_delay_shift,controller_fusion_prior,4,192,0.109375,0.333333,0.543675,0.438920,0.402345,0.380167,0.216435,0.228176,0.295884,0.302514,0.225046,-0.454049
human_delay_shift,controller_fusion_prior,5,192,0.130208,0.234375,0.542778,0.438367,0.403228,0.378235,0.216986,0.229279,0.294336,0.306253,0.224304,-0.371480
human_delay_shift,controller_fusion_prior,6,192,0.083333,0.317708,0.542495,0.440995,0.404778,0.378013,0.217669,0.228581,0.296050,0.302249,0.223817,-0.470679
human_delay_shift,controller_fusion_prior,7,192,0.130208,0.317708,0.544849,0.441346,0.405351,0.379776,0.217207,0.229998,0.293711,0.304730,0.224184,-0.424959
human_delay_shift,controller_fusion_prior,8,192,0.083333,0.307292,0.542814,0.438805,0.402161,0.380524,0.217900,0.228124,0.294545,0.303807,0.225133,-0.463593
human_delay_shift,controller_fusion_prior,9,192,0.114583,0.286458,0.543484,0.439296,0.403692,0.380653,0.216800,0.228530,0.294056,0.303491,0.224864,-0.420101
human_delay_shift,fixed_human_teleoperation,0,192,0.130208,0.218750,0.388199,1.000000,0.420857,0.249454,0.412176,0.461803,0.264784,0.485621,0.045560,-0.452944
human_delay_shift,fixed_human_teleoperation,1,192,0.119792,0.229167,0.389427,1.000000,0.421248,0.251149,0.413077,0.461935,0.265936,0.484914,0.045299,-0.470333
human_delay_shift,fixed_human_teleoperation,2,192,0.182292,0.218750,0.386217,1.000000,0.420938,0.250758,0.414553,0.461862,0.266050,0.484114,0.045780,-0.400350
human_delay_shift,fixed_human_teleoperation,3,192,0.161458,0.213542,0.388239,1.000000,0.421121,0.251408,0.415098,0.462632,0.264656,0.482910,0.045356,-0.418601
human_delay_shift,fixed_human_teleoperation,4,192,0.156250,0.177083,0.388816,1.000000,0.417962,0.249621,0.415434,0.461899,0.263112,0.484633,0.045400,-0.400529
human_delay_shift,fixed_human_teleoperation,5,192,0.135417,0.229167,0.387754,1.000000,0.419907,0.248748,0.414993,0.462389,0.265091,0.484787,0.045365,-0.453679
human_delay_shift,fixed_human_teleoperation,6,192,0.125000,0.265625,0.386795,1.000000,0.420802,0.247370,0.414059,0.462418,0.265086,0.484368,0.045660,-0.486516
human_delay_shift,fixed_human_teleoperation,7,192,0.177083,0.166667,0.388461,1.000000,0.423141,0.249813,0.414872,0.461146,0.264100,0.483183,0.045284,-0.373970
human_delay_shift,fixed_human_teleoperation,8,192,0.177083,0.218750,0.387334,1.000000,0.418195,0.248438,0.413414,0.462891,0.265231,0.484731,0.045423,-0.405315
human_delay_shift,fixed_human_teleoperation,9,192,0.156250,0.244792,0.386960,1.000000,0.419067,0.250683,0.414102,0.462171,0.263969,0.483364,0.045361,-0.442482
human_delay_shift,fixed_policy_authority,0,192,0.026042,0.359375,0.618517,0.272068,0.560527,0.259624,0.010608,0.144259,0.354572,0.082344,0.361261,-0.551113
human_delay_shift,fixed_policy_authority,1,192,0.010417,0.354167,0.619404,0.268890,0.559655,0.261523,0.012255,0.143709,0.355052,0.084212,0.361983,-0.562870
human_delay_shift,fixed_policy_authority,2,192,0.036458,0.343750,0.618966,0.272286,0.558494,0.261634,0.012910,0.143637,0.356680,0.083947,0.361538,-0.530843
human_delay_shift,fixed_policy_authority,3,192,0.031250,0.328125,0.619751,0.271261,0.560236,0.260733,0.011651,0.144748,0.355746,0.082556,0.360863,-0.526696
human_delay_shift,fixed_policy_authority,4,192,0.041667,0.322917,0.618757,0.267401,0.558387,0.259334,0.011342,0.144532,0.353746,0.084789,0.363567,-0.511415
human_delay_shift,fixed_policy_authority,5,192,0.020833,0.380208,0.618354,0.269597,0.558562,0.258473,0.011869,0.142265,0.353826,0.083010,0.360501,-0.567851
human_delay_shift,fixed_policy_authority,6,192,0.036458,0.333333,0.619167,0.270507,0.559123,0.257922,0.012033,0.143015,0.353837,0.082749,0.361699,-0.523671
human_delay_shift,fixed_policy_authority,7,192,0.031250,0.291667,0.618766,0.270960,0.561177,0.258578,0.011552,0.143639,0.354698,0.083053,0.361522,-0.503563
human_delay_shift,fixed_policy_authority,8,192,0.015625,0.375000,0.619735,0.267802,0.558504,0.258634,0.013448,0.144054,0.354744,0.085243,0.362223,-0.569807
human_delay_shift,fixed_policy_authority,9,192,0.026042,0.359375,0.619517,0.271006,0.559422,0.259028,0.011328,0.143618,0.354409,0.085191,0.361142,-0.550738
human_delay_shift,mpc_risk_arbitration,0,192,0.453125,0.140625,0.230633,0.341967,0.287656,0.287639,0.738088,0.288249,0.193812,0.623641,0.106233,0.175888
human_delay_shift,mpc_risk_arbitration,1,192,0.479167,0.119792,0.230553,0.341912,0.286314,0.290218,0.737894,0.285474,0.195886,0.623240,0.106036,0.215047
human_delay_shift,mpc_risk_arbitration,2,192,0.510417,0.161458,0.229158,0.341014,0.286401,0.291987,0.738349,0.286844,0.196267,0.622986,0.106414,0.220701
human_delay_shift,mpc_risk_arbitration,3,192,0.458333,0.151042,0.230274,0.342635,0.288001,0.291836,0.736879,0.287156,0.195977,0.622455,0.106840,0.174021
human_delay_shift,mpc_risk_arbitration,4,192,0.510417,0.125000,0.229078,0.339708,0.284750,0.288921,0.739138,0.286735,0.193643,0.623151,0.106519,0.244344
human_delay_shift,mpc_risk_arbitration,5,192,0.520833,0.166667,0.228617,0.340006,0.284577,0.289211,0.739111,0.287027,0.194304,0.625108,0.105996,0.228933
human_delay_shift,mpc_risk_arbitration,6,192,0.562500,0.125000,0.229959,0.341382,0.285741,0.288792,0.739488,0.285310,0.194863,0.621474,0.104926,0.295833
human_delay_shift,mpc_risk_arbitration,7,192,0.494792,0.104167,0.229703,0.343579,0.287579,0.290538,0.737394,0.287543,0.195345,0.622655,0.104861,0.239683
human_delay_shift,mpc_risk_arbitration,8,192,0.510417,0.145833,0.229303,0.341093,0.286022,0.285761,0.738943,0.286190,0.193977,0.624149,0.106966,0.231254
human_delay_shift,mpc_risk_arbitration,9,192,0.510417,0.208333,0.229977,0.340292,0.287545,0.288744,0.738675,0.286089,0.193851,0.625107,0.107090,0.191914
human_delay_shift,oracle_authority_assignment,0,192,0.614583,0.125000,0.174603,0.386247,0.268691,0.267037,0.860230,0.312384,0.144382,0.743259,0.064913,0.363278
human_delay_shift,oracle_authority_assignment,1,192,0.593750,0.125000,0.174832,0.386919,0.267380,0.268494,0.861979,0.311290,0.145201,0.743554,0.064732,0.342511
human_delay_shift,oracle_authority_assignment,2,192,0.557292,0.119792,0.177364,0.383297,0.269371,0.269411,0.858912,0.311014,0.144998,0.741042,0.065683,0.308871
human_delay_shift,oracle_authority_assignment,3,192,0.489583,0.067708,0.176244,0.385125,0.270106,0.271184,0.859910,0.311756,0.145660,0.741886,0.063613,0.272971
human_delay_shift,oracle_authority_assignment,4,192,0.640625,0.119792,0.175562,0.384908,0.266876,0.270284,0.861282,0.311646,0.144903,0.744733,0.065084,0.392689
human_delay_shift,oracle_authority_assignment,5,192,0.531250,0.072917,0.175719,0.383704,0.268242,0.270727,0.862047,0.312230,0.144887,0.745485,0.065132,0.312358
human_delay_shift,oracle_authority_assignment,6,192,0.494792,0.088542,0.176349,0.383219,0.267145,0.266853,0.860416,0.311756,0.145689,0.741669,0.065188,0.266728
human_delay_shift,oracle_authority_assignment,7,192,0.593750,0.109375,0.175708,0.383109,0.268918,0.268026,0.857920,0.311322,0.145068,0.744323,0.064812,0.352376
human_delay_shift,oracle_authority_assignment,8,192,0.572917,0.088542,0.176702,0.383363,0.268507,0.267922,0.860192,0.311824,0.146038,0.743140,0.064557,0.344359
human_delay_shift,oracle_authority_assignment,9,192,0.609375,0.078125,0.175421,0.386073,0.268498,0.270249,0.860594,0.313972,0.142967,0.744972,0.063978,0.386486
human_delay_shift,pomdp_handoff_policy,0,192,0.453125,0.234375,0.266951,0.525080,0.310478,0.332348,0.666160,0.347720,0.205340,0.585869,0.085963,0.044018
human_delay_shift,pomdp_handoff_policy,1,192,0.406250,0.213542,0.265692,0.523873,0.312373,0.332708,0.666768,0.347952,0.205059,0.583004,0.085798,0.010343
human_delay_shift,pomdp_handoff_policy,2,192,0.489583,0.166667,0.266410,0.526298,0.312076,0.330162,0.667103,0.349014,0.205802,0.582855,0.085035,0.122251
human_delay_shift,pomdp_handoff_policy,3,192,0.421875,0.208333,0.267486,0.527036,0.314614,0.329889,0.665610,0.347419,0.204998,0.583120,0.085251,0.027930
human_delay_shift,pomdp_handoff_policy,4,192,0.453125,0.177083,0.266510,0.524952,0.310729,0.330615,0.667356,0.346569,0.204806,0.583965,0.085620,0.080058
human_delay_shift,pomdp_handoff_policy,5,192,0.447917,0.187500,0.265241,0.524792,0.312276,0.328140,0.667834,0.347322,0.204364,0.584731,0.085460,0.068760
human_delay_shift,pomdp_handoff_policy,6,192,0.416667,0.182292,0.266300,0.524217,0.310357,0.327510,0.666449,0.345877,0.203971,0.583470,0.086282,0.041029
human_delay_shift,pomdp_handoff_policy,7,192,0.406250,0.187500,0.266437,0.526793,0.314194,0.329737,0.667842,0.347106,0.205294,0.583341,0.084173,0.025838
human_delay_shift,pomdp_handoff_policy,8,192,0.468750,0.161458,0.266801,0.524673,0.310489,0.327769,0.667349,0.347504,0.206602,0.586064,0.085509,0.105651
human_delay_shift,pomdp_handoff_policy,9,192,0.437500,0.161458,0.264502,0.527390,0.311119,0.329473,0.669137,0.348350,0.203804,0.583842,0.084928,0.074077
human_delay_shift,recovery_aware_mpc,0,192,0.546875,0.187500,0.242817,0.386297,0.283102,0.299843,0.786114,0.333450,0.203208,0.613618,0.104352,0.225476
human_delay_shift,recovery_aware_mpc,1,192,0.515625,0.151042,0.243079,0.392492,0.283213,0.301339,0.787178,0.335736,0.205348,0.613375,0.104419,0.214937
human_delay_shift,recovery_aware_mpc,2,192,0.494792,0.192708,0.243742,0.389126,0.283409,0.300177,0.786895,0.334302,0.204701,0.613647,0.105030,0.169142
human_delay_shift,recovery_aware_mpc,3,192,0.541667,0.125000,0.242713,0.389421,0.285892,0.301461,0.787593,0.335195,0.206019,0.612906,0.104076,0.257597
human_delay_shift,recovery_aware_mpc,4,192,0.484375,0.182292,0.242982,0.387915,0.281377,0.300428,0.788594,0.334306,0.204954,0.614173,0.103382,0.166094
human_delay_shift,recovery_aware_mpc,5,192,0.520833,0.192708,0.243085,0.387931,0.281916,0.298235,0.787267,0.334617,0.204306,0.616204,0.103964,0.196104
human_delay_shift,recovery_aware_mpc,6,192,0.505208,0.208333,0.241041,0.387297,0.281308,0.297038,0.788141,0.334551,0.205670,0.613145,0.104476,0.171772
human_delay_shift,recovery_aware_mpc,7,192,0.484375,0.156250,0.242734,0.388656,0.283801,0.297627,0.788287,0.334036,0.204318,0.612192,0.104223,0.182075
human_delay_shift,recovery_aware_mpc,8,192,0.463542,0.177083,0.241932,0.388927,0.279524,0.298308,0.788927,0.333230,0.203055,0.614231,0.103762,0.149195
human_delay_shift,recovery_aware_mpc,9,192,0.510417,0.161458,0.243051,0.388198,0.282980,0.299467,0.787558,0.334852,0.204780,0.615711,0.105117,0.204689
human_delay_shift,uncertainty_triggered_handoff,0,192,0.270833,0.223958,0.339461,0.776484,0.343026,0.441010,0.508883,0.374969,0.254691,0.506333,0.045027,-0.243834
human_delay_shift,uncertainty_triggered_handoff,1,192,0.291667,0.255208,0.338920,0.775598,0.342168,0.439285,0.509167,0.373949,0.255139,0.503156,0.045350,-0.241559
human_delay_shift,uncertainty_triggered_handoff,2,192,0.250000,0.203125,0.340284,0.775313,0.343420,0.439718,0.511730,0.373528,0.255479,0.502817,0.045397,-0.251211
human_delay_shift,uncertainty_triggered_handoff,3,192,0.380208,0.203125,0.340700,0.775364,0.343698,0.441253,0.509787,0.374385,0.255923,0.502584,0.045894,-0.121589
human_delay_shift,uncertainty_triggered_handoff,4,192,0.390625,0.239583,0.339816,0.773550,0.340681,0.441307,0.510959,0.373182,0.254014,0.504166,0.045802,-0.132430
human_delay_shift,uncertainty_triggered_handoff,5,192,0.328125,0.239583,0.338656,0.773283,0.343667,0.439412,0.508862,0.373475,0.253980,0.504554,0.045968,-0.195023
human_delay_shift,uncertainty_triggered_handoff,6,192,0.302083,0.223958,0.340433,0.774240,0.342625,0.439819,0.507956,0.373466,0.254988,0.502954,0.045664,-0.212005
human_delay_shift,uncertainty_triggered_handoff,7,192,0.276042,0.197917,0.341843,0.776685,0.343942,0.440677,0.506473,0.374218,0.254558,0.503506,0.045709,-0.223348
human_delay_shift,uncertainty_triggered_handoff,8,192,0.343750,0.177083,0.338673,0.772291,0.341548,0.437277,0.512168,0.372366,0.255211,0.505570,0.046309,-0.139444
human_delay_shift,uncertainty_triggered_handoff,9,192,0.312500,0.182292,0.339764,0.773355,0.342737,0.440555,0.508897,0.372996,0.254659,0.504196,0.045669,-0.175359
intent_ambiguity_shift,authority_boundary_v4,0,192,0.348958,0.161458,0.320703,0.811434,0.275529,0.408965,0.579741,0.364522,0.252770,0.509170,0.042764,-0.109299
intent_ambiguity_shift,authority_boundary_v4,1,192,0.348958,0.218750,0.321176,0.813933,0.278311,0.414170,0.576719,0.365942,0.255836,0.508501,0.042579,-0.146992
intent_ambiguity_shift,authority_boundary_v4,2,192,0.369792,0.182292,0.322026,0.816088,0.279539,0.411382,0.578326,0.366133,0.254981,0.507063,0.042555,-0.104036
intent_ambiguity_shift,authority_boundary_v4,3,192,0.406250,0.187500,0.320550,0.811087,0.275088,0.410456,0.579508,0.365131,0.255207,0.508937,0.042770,-0.068220
