seed,split,task,ablation,episode,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility,risk_estimate
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,6,1.000000,0.000000,0.334521,0.687773,0.351972,0.423857,0.462251,0.353739,0.294778,0.427423,0.070339,0.645732,0.324661
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,7,0.000000,0.000000,0.350909,0.703330,0.389301,0.429259,0.431327,0.346300,0.304743,0.464361,0.072991,-0.370449,0.339361
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,8,0.000000,0.000000,0.345615,0.703764,0.365171,0.423319,0.442386,0.336471,0.296182,0.444026,0.071876,-0.362789,0.349767
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,9,0.000000,0.000000,0.349816,0.713485,0.361545,0.409085,0.455733,0.343737,0.296019,0.466018,0.068530,-0.363543,0.338038
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,10,0.000000,1.000000,0.356071,0.688732,0.373840,0.449579,0.446414,0.322713,0.291394,0.444297,0.072320,-0.984636,0.327128
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,11,1.000000,0.000000,0.344313,0.721039,0.350155,0.466513,0.435283,0.372093,0.304391,0.464315,0.067419,0.626479,0.326406
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,12,0.000000,1.000000,0.364279,0.717105,0.394112,0.453052,0.423121,0.357297,0.318064,0.449094,0.073541,-1.002479,0.358477
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,13,0.000000,1.000000,0.337403,0.685056,0.379300,0.414712,0.421732,0.339590,0.303078,0.470253,0.077768,-0.979438,0.340175
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,14,1.000000,0.000000,0.335878,0.673559,0.341231,0.402050,0.441350,0.335816,0.299613,0.466713,0.077082,0.653260,0.314461
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,15,0.000000,0.000000,0.343068,0.697304,0.401185,0.400308,0.423752,0.352672,0.300066,0.472051,0.074314,-0.366714,0.323079
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,16,0.000000,0.000000,0.339040,0.707638,0.350426,0.387942,0.447017,0.347721,0.301444,0.473492,0.067644,-0.356225,0.320735
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,17,0.000000,0.000000,0.346873,0.705834,0.362044,0.410617,0.457475,0.345610,0.294160,0.503751,0.072224,-0.361283,0.343807
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,18,0.000000,0.000000,0.339963,0.720642,0.387268,0.413807,0.407908,0.357164,0.296424,0.444663,0.069172,-0.372648,0.322610
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,19,1.000000,0.000000,0.349427,0.689765,0.373725,0.427145,0.426223,0.355369,0.304665,0.478017,0.073124,0.634607,0.343396
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,20,1.000000,1.000000,0.367036,0.697642,0.384803,0.402106,0.441215,0.349370,0.312379,0.432746,0.076800,0.011346,0.362458
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,21,0.000000,0.000000,0.332182,0.717220,0.365134,0.413631,0.463748,0.341631,0.328453,0.474779,0.066072,-0.360299,0.356528
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,22,0.000000,1.000000,0.363391,0.694088,0.368052,0.384597,0.447409,0.360142,0.313464,0.462148,0.072739,-0.982690,0.332380
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,23,0.000000,0.000000,0.367485,0.701734,0.371775,0.418212,0.438408,0.348417,0.324973,0.473065,0.071215,-0.369726,0.339016
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,24,1.000000,0.000000,0.350624,0.706601,0.358572,0.431322,0.469503,0.341009,0.335152,0.438600,0.070149,0.637089,0.349575
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,25,0.000000,0.000000,0.355891,0.706200,0.332100,0.415301,0.461784,0.346855,0.306745,0.488579,0.066235,-0.359176,0.321071
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,26,0.000000,0.000000,0.363074,0.685761,0.351433,0.442356,0.430622,0.324918,0.319914,0.433290,0.072598,-0.362705,0.322221
8,low_signal_high_risk_shift,delayed_corridor_navigation,minus_recovery_feasibility,27,0.000000,0.000000,0.343330,0.714236,0.357432,0.385843,0.465527,0.359110,0.302882,0.469432,0.065263,-0.359408,0.325860
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,0,0.000000,0.000000,0.467536,0.860990,0.465120,0.476651,0.327646,0.362402,0.361129,0.291682,0.063652,-0.465167,0.427247
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,1,0.000000,0.000000,0.466266,0.878369,0.453484,0.490017,0.329791,0.334885,0.342469,0.299295,0.063580,-0.465840,0.436531
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,2,1.000000,0.000000,0.482287,0.874966,0.477052,0.450481,0.340008,0.356228,0.373772,0.322113,0.062260,0.530628,0.429831
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,3,0.000000,0.000000,0.460279,0.883409,0.473962,0.494095,0.311987,0.367105,0.388184,0.306815,0.062072,-0.473965,0.428209
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,4,0.000000,0.000000,0.462809,0.834591,0.453340,0.499250,0.336483,0.348694,0.384311,0.321391,0.065344,-0.456399,0.445854
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,5,0.000000,0.000000,0.458099,0.847439,0.440947,0.486710,0.332417,0.349420,0.370180,0.301350,0.060272,-0.455216,0.422104
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,6,0.000000,0.000000,0.472250,0.832357,0.443373,0.490515,0.337569,0.343726,0.361735,0.298966,0.060736,-0.454997,0.417213
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,7,0.000000,0.000000,0.461576,0.864342,0.445941,0.480376,0.345552,0.366157,0.341974,0.303818,0.061181,-0.460803,0.410928
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,8,1.000000,0.000000,0.486526,0.843291,0.467488,0.500787,0.326271,0.337463,0.391346,0.286454,0.064847,0.533441,0.440725
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,9,0.000000,1.000000,0.460478,0.859238,0.456140,0.480749,0.321234,0.353573,0.363152,0.303382,0.066588,-1.081667,0.430812
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,10,1.000000,0.000000,0.459108,0.857863,0.440724,0.491513,0.345220,0.350196,0.376072,0.311632,0.065156,0.542436,0.429948
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,11,0.000000,1.000000,0.470655,0.841557,0.436734,0.470916,0.324288,0.327713,0.356885,0.301514,0.062871,-1.072853,0.426149
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,12,0.000000,1.000000,0.454253,0.860665,0.467890,0.487683,0.302246,0.351395,0.375283,0.315205,0.065068,-1.084467,0.441723
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,13,0.000000,0.000000,0.464652,0.838128,0.439179,0.486883,0.308974,0.351747,0.363158,0.307006,0.061987,-0.456465,0.418466
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,14,0.000000,0.000000,0.465358,0.831238,0.415906,0.479051,0.327761,0.337515,0.353952,0.306512,0.063456,-0.447398,0.420890
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,15,1.000000,0.000000,0.474535,0.898027,0.482209,0.499636,0.320141,0.380028,0.367552,0.293908,0.065831,0.516339,0.440239
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,16,0.000000,0.000000,0.458357,0.810165,0.413406,0.484630,0.338464,0.355333,0.346675,0.353813,0.060705,-0.441786,0.387108
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,17,0.000000,1.000000,0.465317,0.822375,0.433014,0.446399,0.331402,0.346800,0.370235,0.299306,0.061183,-1.064717,0.414365
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,18,0.000000,0.000000,0.473853,0.867279,0.471423,0.514435,0.318268,0.347832,0.391526,0.298395,0.066221,-0.473092,0.440987
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,19,0.000000,0.000000,0.461040,0.863779,0.439947,0.523186,0.322962,0.347680,0.360948,0.295004,0.064942,-0.464672,0.430385
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,20,0.000000,1.000000,0.464815,0.854068,0.482099,0.486938,0.331822,0.341058,0.384663,0.325718,0.064590,-1.084309,0.451475
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,21,1.000000,1.000000,0.443879,0.871113,0.456499,0.493204,0.333409,0.360103,0.361586,0.309668,0.061048,-0.081599,0.416062
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,22,0.000000,1.000000,0.475227,0.834908,0.442096,0.472246,0.365297,0.361958,0.359040,0.289148,0.062108,-1.073561,0.417305
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,23,0.000000,0.000000,0.476368,0.864843,0.439776,0.484191,0.329123,0.368006,0.371017,0.329071,0.065283,-0.465592,0.435846
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,24,0.000000,0.000000,0.453813,0.837937,0.446410,0.517547,0.337552,0.356318,0.385788,0.291275,0.065227,-0.456717,0.455034
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,25,0.000000,0.000000,0.458403,0.877985,0.396126,0.481039,0.319190,0.350813,0.355068,0.320867,0.061894,-0.455968,0.426945
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,26,0.000000,0.000000,0.464703,0.897984,0.442713,0.503379,0.315887,0.347221,0.353091,0.297534,0.063314,-0.472383,0.429886
8,low_signal_high_risk_shift,delayed_corridor_navigation,confidence_only_boundary,27,0.000000,0.000000,0.458836,0.852279,0.438918,0.469818,0.328937,0.349736,0.371738,0.304680,0.061594,-0.454520,0.420298
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,0,0.000000,0.000000,0.287173,0.343177,0.343558,0.354134,0.662138,0.222631,0.280629,0.494506,0.125667,-0.220913,0.276856
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,1,1.000000,0.000000,0.273634,0.352634,0.340292,0.327315,0.672865,0.226260,0.302561,0.505374,0.107285,0.784438,0.266870
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,2,0.000000,0.000000,0.289245,0.335527,0.360564,0.347914,0.669820,0.243404,0.311880,0.497577,0.123753,-0.223033,0.278732
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,3,1.000000,0.000000,0.290799,0.380975,0.375348,0.355452,0.624561,0.254072,0.324502,0.480959,0.103553,0.757714,0.272933
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,4,0.000000,0.000000,0.282790,0.344836,0.357340,0.347889,0.643124,0.250741,0.289477,0.518994,0.128908,-0.226003,0.281992
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,5,1.000000,0.000000,0.290837,0.357919,0.328945,0.352230,0.651201,0.226856,0.295285,0.503952,0.111934,0.775902,0.280323
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,6,1.000000,0.000000,0.277833,0.343192,0.319101,0.368317,0.635624,0.246232,0.322261,0.501192,0.112002,0.779148,0.273066
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,7,1.000000,0.000000,0.277510,0.365635,0.348206,0.392072,0.640281,0.240985,0.293432,0.527349,0.106721,0.767232,0.266742
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,8,0.000000,0.000000,0.280245,0.389096,0.357202,0.356017,0.648692,0.262774,0.282577,0.483718,0.115465,-0.237701,0.273340
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,9,1.000000,0.000000,0.298515,0.350584,0.366229,0.337864,0.653583,0.251086,0.301250,0.498795,0.119738,0.769269,0.271476
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,10,1.000000,0.000000,0.264287,0.334566,0.327732,0.333219,0.650544,0.239857,0.299365,0.509930,0.120689,0.789267,0.281010
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,11,1.000000,0.000000,0.287451,0.334566,0.357394,0.364790,0.664506,0.232909,0.300036,0.519796,0.123066,0.776753,0.280464
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,12,1.000000,1.000000,0.276929,0.312800,0.340400,0.352490,0.685375,0.243467,0.307062,0.500707,0.131921,0.169416,0.276380
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,13,1.000000,0.000000,0.279068,0.344661,0.329002,0.362307,0.645052,0.241599,0.284085,0.485963,0.112211,0.778841,0.263158
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,14,0.000000,0.000000,0.284331,0.317576,0.317117,0.332221,0.651982,0.218018,0.301712,0.525822,0.126457,-0.207549,0.283655
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,15,0.000000,0.000000,0.298966,0.337382,0.368496,0.313137,0.635010,0.228441,0.309013,0.479180,0.135513,-0.224292,0.305534
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,16,0.000000,0.000000,0.269392,0.354583,0.329584,0.328730,0.645341,0.235158,0.296975,0.527980,0.110161,-0.216518,0.263261
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,17,1.000000,0.000000,0.287784,0.335439,0.319693,0.326695,0.651702,0.215948,0.269160,0.519902,0.128764,0.787736,0.261813
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,18,1.000000,0.000000,0.280028,0.316265,0.359248,0.382388,0.644600,0.237593,0.296840,0.543417,0.127372,0.778532,0.288415
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,19,0.000000,0.000000,0.299140,0.328124,0.345691,0.357270,0.648800,0.245734,0.284424,0.495829,0.120025,-0.224387,0.278274
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,20,1.000000,0.000000,0.312859,0.338327,0.346714,0.366356,0.626760,0.244646,0.303025,0.496381,0.135447,0.766826,0.303371
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,21,1.000000,1.000000,0.304482,0.311321,0.354975,0.334378,0.653673,0.230311,0.310299,0.512099,0.123387,0.161504,0.266412
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,22,1.000000,1.000000,0.288559,0.320870,0.330612,0.338841,0.636627,0.244240,0.300175,0.493401,0.126521,0.163799,0.286711
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,23,1.000000,0.000000,0.296934,0.306014,0.339322,0.371108,0.655055,0.243042,0.305197,0.542332,0.122114,0.781599,0.264688
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,24,1.000000,0.000000,0.280688,0.327856,0.335698,0.332672,0.670489,0.254949,0.308656,0.477123,0.131922,0.785654,0.295452
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,25,0.000000,0.000000,0.279560,0.333715,0.327688,0.354013,0.646241,0.223947,0.302828,0.506899,0.126152,-0.215589,0.276484
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,26,0.000000,0.000000,0.293211,0.358967,0.339058,0.371926,0.628070,0.238108,0.313952,0.493360,0.113220,-0.231901,0.272117
8,low_signal_high_risk_shift,delayed_corridor_navigation,safety_only_boundary,27,0.000000,1.000000,0.274372,0.326333,0.329039,0.325573,0.665884,0.234182,0.299499,0.487337,0.128067,-0.828775,0.285297
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,0,0.000000,0.000000,0.284611,0.417474,0.343233,0.382133,0.724497,0.322886,0.278472,0.520989,0.114170,-0.246449,0.294541
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,1,0.000000,0.000000,0.285684,0.375115,0.324571,0.345278,0.741988,0.297336,0.263013,0.545603,0.125974,-0.225188,0.288660
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,2,1.000000,0.000000,0.275631,0.414430,0.365671,0.341416,0.736070,0.308914,0.267870,0.551157,0.121591,0.760146,0.298965
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,3,0.000000,0.000000,0.260289,0.420788,0.325515,0.401469,0.721794,0.325197,0.290215,0.545060,0.122223,-0.241096,0.308879
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,4,0.000000,1.000000,0.269667,0.391622,0.313655,0.366228,0.749071,0.302957,0.256153,0.545713,0.131179,-0.845908,0.308687
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,5,1.000000,0.000000,0.304114,0.371098,0.331211,0.376777,0.703132,0.305480,0.276250,0.532877,0.121235,0.762403,0.282290
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,6,0.000000,0.000000,0.287327,0.421612,0.309194,0.372427,0.732808,0.304818,0.270704,0.564189,0.121598,-0.239038,0.288989
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,7,0.000000,0.000000,0.281069,0.394678,0.323943,0.384160,0.732941,0.316830,0.273133,0.573165,0.113221,-0.235968,0.269527
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,8,0.000000,0.000000,0.265839,0.374143,0.345707,0.347929,0.737272,0.300484,0.277060,0.517977,0.123894,-0.224385,0.304417
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,9,1.000000,0.000000,0.285502,0.380162,0.356012,0.361063,0.697862,0.306472,0.268273,0.533633,0.118802,0.762278,0.291187
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,10,0.000000,0.000000,0.256062,0.378061,0.335789,0.362856,0.703510,0.306396,0.271577,0.551176,0.122089,-0.226378,0.285276
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,11,0.000000,0.000000,0.277298,0.428924,0.316798,0.355861,0.734815,0.296762,0.272547,0.536493,0.119601,-0.236548,0.299636
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,12,1.000000,0.000000,0.272131,0.413359,0.334198,0.372465,0.704576,0.309980,0.288106,0.537268,0.126011,0.759962,0.305069
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,13,0.000000,0.000000,0.267427,0.353891,0.284610,0.341437,0.712465,0.303893,0.268292,0.539499,0.141887,-0.211693,0.305823
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,14,0.000000,1.000000,0.269570,0.364895,0.316363,0.348210,0.724138,0.288105,0.297191,0.534323,0.130994,-0.838250,0.306159
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,15,0.000000,1.000000,0.294111,0.411490,0.369457,0.361593,0.692673,0.326432,0.278202,0.539444,0.119129,-0.872019,0.291608
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,16,1.000000,0.000000,0.284725,0.394779,0.302991,0.320226,0.713400,0.301930,0.260184,0.529438,0.128091,0.774045,0.289684
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,17,1.000000,0.000000,0.293503,0.381473,0.318687,0.327622,0.716710,0.314699,0.264111,0.537374,0.131088,0.770633,0.299338
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,18,0.000000,1.000000,0.279534,0.428057,0.333742,0.400888,0.707035,0.309042,0.269904,0.520022,0.132812,-0.868464,0.324032
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,19,0.000000,0.000000,0.263106,0.360836,0.322521,0.336704,0.706968,0.303673,0.263183,0.534647,0.139172,-0.218195,0.297285
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,20,0.000000,0.000000,0.276037,0.401196,0.334496,0.359201,0.706620,0.310266,0.279837,0.526841,0.125412,-0.236417,0.305769
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,21,0.000000,0.000000,0.275327,0.388477,0.336845,0.357032,0.714184,0.300493,0.275199,0.512804,0.126920,-0.231720,0.299902
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,22,0.000000,0.000000,0.278179,0.403832,0.327197,0.341662,0.717146,0.308586,0.276673,0.514288,0.110396,-0.233302,0.276844
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,23,0.000000,0.000000,0.274364,0.418205,0.337657,0.374554,0.701945,0.307049,0.274791,0.543902,0.128597,-0.242481,0.326735
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,24,0.000000,0.000000,0.260193,0.394770,0.324678,0.364330,0.713195,0.296323,0.282612,0.523112,0.137898,-0.228038,0.322102
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,25,0.000000,1.000000,0.281654,0.392750,0.333606,0.358825,0.704667,0.304739,0.286131,0.565751,0.124468,-0.855210,0.298827
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,26,1.000000,0.000000,0.280086,0.406254,0.305097,0.332780,0.741188,0.301167,0.285614,0.525535,0.122905,0.772907,0.311248
8,low_signal_high_risk_shift,delayed_corridor_navigation,mpc_only_boundary,27,0.000000,1.000000,0.273853,0.351879,0.310033,0.338949,0.739750,0.293522,0.279015,0.540820,0.119333,-0.833365,0.272077
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,0,1.000000,1.000000,0.320883,0.696124,0.303139,0.467029,0.615865,0.376559,0.312097,0.482788,0.065477,0.039777,0.315271
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,1,1.000000,0.000000,0.320704,0.705368,0.321373,0.446319,0.605985,0.364992,0.308861,0.442090,0.071777,0.657537,0.335351
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,2,0.000000,0.000000,0.313530,0.737207,0.320743,0.446146,0.603789,0.393406,0.301207,0.453914,0.059693,-0.351206,0.330527
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,3,0.000000,0.000000,0.324620,0.716833,0.309489,0.456195,0.622881,0.367404,0.315962,0.497907,0.062100,-0.344367,0.315261
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,4,0.000000,0.000000,0.324954,0.730354,0.334324,0.461437,0.608407,0.364137,0.299564,0.488989,0.059094,-0.353129,0.315391
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,5,0.000000,0.000000,0.358546,0.727819,0.354097,0.467228,0.607064,0.382312,0.312869,0.484871,0.063538,-0.366702,0.329104
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,6,1.000000,1.000000,0.328690,0.730498,0.327467,0.458596,0.615053,0.357492,0.322996,0.432946,0.063932,0.028537,0.325745
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,7,0.000000,1.000000,0.338896,0.704600,0.320966,0.448405,0.617884,0.381705,0.324835,0.484261,0.071392,-0.967731,0.346135
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,8,0.000000,1.000000,0.330641,0.711062,0.323586,0.461783,0.636000,0.371158,0.306460,0.492648,0.064937,-0.966739,0.309032
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,9,1.000000,1.000000,0.320942,0.710450,0.355320,0.432535,0.609695,0.369342,0.298578,0.465042,0.069797,0.032343,0.337887
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,10,1.000000,0.000000,0.343514,0.704463,0.333520,0.441795,0.606114,0.374036,0.309497,0.507016,0.067276,0.649757,0.323717
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,11,0.000000,0.000000,0.336728,0.698241,0.348708,0.496066,0.598232,0.369962,0.315452,0.462977,0.071278,-0.356218,0.336533
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,12,0.000000,0.000000,0.340597,0.721775,0.311308,0.452445,0.600418,0.373465,0.307841,0.451781,0.060748,-0.351791,0.317551
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,13,1.000000,0.000000,0.306636,0.691447,0.316060,0.433701,0.633934,0.351202,0.316467,0.482180,0.063803,0.670374,0.306207
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,14,1.000000,0.000000,0.328164,0.769562,0.353208,0.470143,0.610859,0.374359,0.316496,0.450247,0.049053,0.631766,0.310337
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,15,0.000000,0.000000,0.319852,0.719388,0.332239,0.472491,0.614221,0.390933,0.313279,0.460932,0.063623,-0.352429,0.317725
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,16,1.000000,0.000000,0.330804,0.723388,0.339644,0.442471,0.614032,0.363494,0.304613,0.446190,0.063084,0.649019,0.323068
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,17,1.000000,0.000000,0.309567,0.743086,0.340873,0.470182,0.613056,0.384194,0.314774,0.475660,0.057675,0.643931,0.331715
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,18,1.000000,0.000000,0.336445,0.722019,0.318337,0.423394,0.611513,0.370250,0.299159,0.448363,0.058258,0.652759,0.306516
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,19,1.000000,0.000000,0.315419,0.710074,0.291354,0.434870,0.629719,0.346543,0.295894,0.472531,0.066508,0.667650,0.332275
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,20,0.000000,0.000000,0.319660,0.724327,0.327352,0.436861,0.625695,0.356279,0.308239,0.473520,0.060382,-0.344125,0.332071
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,21,1.000000,0.000000,0.306459,0.717207,0.321692,0.465631,0.605938,0.372085,0.339166,0.462402,0.058218,0.655175,0.329603
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,22,0.000000,0.000000,0.309567,0.725311,0.314929,0.487347,0.597139,0.375173,0.309470,0.476903,0.061149,-0.350083,0.336475
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,23,0.000000,0.000000,0.320816,0.739688,0.322361,0.422835,0.598019,0.373614,0.318897,0.479310,0.055480,-0.349567,0.310108
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,24,0.000000,0.000000,0.352099,0.701864,0.317317,0.447806,0.594284,0.352495,0.299779,0.501798,0.068345,-0.348686,0.320966
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,25,0.000000,0.000000,0.338413,0.688383,0.328462,0.427869,0.592936,0.371194,0.311465,0.467116,0.071073,-0.343398,0.328038
8,low_signal_high_risk_shift,tool_alignment,full_authority_boundary_v5,26,0.000000,0.000000,0.336077,0.718431,0.361790,0.446755,0.604863,0.390275,0.318402,0.460334,0.062778,-0.358578,0.328836
